epoch,acc,loss,lr,val_acc,val_loss
37,0.947584982429232,0.13424378544801757,1e-04,0.9185051187392204,0.24112663946805463
38,0.9485267930560641,0.13176327411617553,1e-04,0.921905767533087,0.23819978967789682
39,0.9503454939713554,0.12640941663393898,1e-04,0.9211989410461918,0.23423276096582413
40,0.9507539996079036,0.12627922305985104,1e-04,0.9244466000987638,0.21841393146784074
41,0.9527833438108838,0.12163164147308894,1e-04,0.9170621364347397,0.23986259679640493
42,0.9539420652011085,0.11955640810940947,1e-04,0.9102843249997785,0.3154170171868417
43,0.9561428910210019,0.11303743229262413,1e-04,0.910168017110517,0.31100668734119785
44,0.9556082028245169,0.1148184836206455,1e-04,0.9222312665754749,0.2456471225427043
45,0.9537937754676455,0.1197278206014917,1e-04,0.9215611565497613,0.22748735739338782
46,0.9595932832786015,0.1039988650156865,5e-05,0.9291155395969268,0.22288816181882734
47,0.9651171919845399,0.08964646190759681,5e-05,0.9297489812297206,0.22961023209556455
48,0.9670127308557904,0.08553232950350595,5e-05,0.9283327633334745,0.24523433706452769
49,0.968493168789243,0.08149747476573029,5e-05,0.9302533018973566,0.24232683835491056
50,0.9711542985742054,0.07473960847017311,5e-05,0.9294137781666171,0.24869920553699618
51,0.9731629202290187,0.06998566017737465,5e-05,0.9329368856645399,0.23818466427826113
52,0.9739385602020082,0.06836847573637016,5e-05,0.9299543326900851,0.24543383164751914
53,0.9753250862870898,0.06411303934596833,5e-05,0.9318603527161383,0.2442453083011412
54,0.9762354422183264,0.062010031341323775,5e-05,0.9302223978504058,0.2548414954254704
55,0.976395014732603,0.06198420325323703,5e-05,0.9289299249649048,0.2560531427302668
56,0.9780665522529965,0.057375208962531316,5e-05,0.9279613360281913,0.2647152468562126
57,0.9786586378301892,0.05628780597850444,5e-05,0.9295891081133196,0.2833652611701719
58,0.9790397333720374,0.05501041292316384,5e-05,0.9311327530491736,0.2778134410900454
59,0.9796851982199957,0.052931160843443306,5e-05,0.9299539385303375,0.2874782236833726
60,0.9814517185801551,0.0484531679087215,5e-05,0.9294156970516327,0.2868228350435534
61,0.9814919900326502,0.04829497928065913,5e-05,0.9295110894787696,0.2979533797310245
62,0.9812685818899245,0.049269964548921776,5e-05,0.9281378503768675,0.2899507322619038
63,0.9821315218531896,0.04674506976845719,5e-05,0.9273094919420057,0.303910234522435
64,0.9812642657567584,0.048890407256309006,5e-05,0.9302590143296027,0.27925864174481363
65,0.9829291691855778,0.044803860212957104,5e-05,0.9300818674025997,0.28086977788517553
66,0.9829863229441265,0.04472813178740796,5e-05,0.9302153606568614,0.2816125274665894
67,0.9838866638758826,0.042007365589222266,5e-05,0.9310181198581573,0.2803044996915325
68,0.9834338010303558,0.043264388091980466,5e-05,0.9274725183363883,0.2979299524618733
69,0.9838990592767322,0.042256056759802124,5e-05,0.927430179811293,0.29674220661963185
70,0.9838475040973179,0.04206789060244485,2.5e-05,0.928111860829015,0.3061142222535226
71,0.9851157348307352,0.03894453788442271,2.5e-05,0.9307341575622559,0.3036926304621081
72,0.9850909449751415,0.038926192914091405,2.5e-05,0.9298925072916092,0.303146809099182
73,0.9859432403057341,0.03644706586760188,2.5e-05,0.9291844521799395,0.3061947125581003
74,0.9861072599887848,0.03611917978536988,2.5e-05,0.9302931312591799,0.3077820058791868
75,0.985910930803844,0.036513750263977615,2.5e-05,0.9323728565246828,0.29205628412385143
76,0.9866918164586264,0.034562947435511485,2.5e-05,0.9323206236285548,0.2996024859528388
77,0.9870070819816892,0.03388053348790559,2.5e-05,0.9340100211481894,0.29630932980968105
78,0.9871025194251348,0.03375852981670981,2.5e-05,0.9332041105916423,0.30079190577230147
79,0.9875004863928235,0.032385796855484685,2.5e-05,0.9336428276954158,0.2959007154549322
80,0.9880985527757614,0.03062272540456246,2.5e-05,0.9335073117286928,0.2984618044668628
81,0.9880042965449984,0.03132223992771099,2.5e-05,0.9344463732934767,0.30058984242139325
82,0.9876377648777432,0.03218227546543829,2.5e-05,0.9332594890748301,0.304224748284586
83,0.9878681921769702,0.03150460400456001,1.25e-05,0.9332623404841269,0.29801059394113477
84,0.9879924546158503,0.031065118972152944,1.25e-05,0.9356267606058428,0.29242771960073904
