epoch,acc,loss,lr,val_acc,val_loss
57,0.9940887515252758,0.014399906604278376,1e-04,0.9393690664937177,0.34887860702189405
58,0.9931967102962992,0.01699156231953663,1e-04,0.9322464592813506,0.3524079309615094
59,0.992396076206162,0.019230121356460888,1e-04,0.9380005363404281,0.33748918764410524
60,0.9936111200703934,0.015898706144818912,1e-04,0.9334332323449803,0.3913288695048394
61,0.9943565448282264,0.013836520509113348,1e-04,0.9405609838605866,0.3535940942875161
62,0.9931136405043922,0.01765593632930529,1e-04,0.9352595749802477,0.34538767629075706
63,0.9847231416598611,0.04419496532975008,1e-04,0.9374469908203665,0.2744727477093968
64,0.9936139309123571,0.01592156115004594,1e-04,0.9385250543984841,0.3389941623625089
65,0.9946698585282201,0.013274087642389442,1e-04,0.9376751761736832,0.33139595670962896
66,0.9936032819418097,0.016384656734768258,1e-04,0.9360187677886542,0.3331455197771938
67,0.9940662918825866,0.015146268049913933,1e-04,0.9376364899432565,0.34901032319629754
68,0.9933010895732834,0.017102024131436123,1e-04,0.9366280154919061,0.3591304392385201
69,0.9946546891461248,0.013189404415106585,1e-04,0.9402756583033585,0.35620774061045074
70,0.9953291210025667,0.011448252045185021,1e-04,0.9406695042069503,0.32757455911340677
71,0.9932975456884257,0.01810539254629727,1e-04,0.9304815333659254,0.37703553780796023
72,0.9935878398625747,0.0163621650971914,1e-04,0.937289695570788,0.33607314645833386
73,0.9951705880787062,0.011849319608790041,1e-04,0.9410121163983983,0.33114602530419124
74,0.9955671659335789,0.010843314447167804,1e-04,0.9412912932906564,0.36049040401075766
75,0.9953482042659413,0.011518394581655137,1e-04,0.9394786906993295,0.3175459009206553
76,0.9925471877627693,0.019822860236018307,1e-04,0.9389471575969787,0.33764589632179326
77,0.9943756410491326,0.014239666840611872,1e-04,0.941352521340678,0.3690772697212189
78,0.9958882574507371,0.010060098512041135,1e-04,0.940854963355177,0.35472595706347404
79,0.9960152795427872,0.009670647419344914,1e-04,0.9415518214383464,0.36839055893282724
80,0.993725373928726,0.01662181151925914,1e-04,0.9404853878058786,0.37538890452600837
81,0.9957816381699482,0.010357082109592797,1e-04,0.9401361411950719,0.3821042834333782
82,0.9959033350699504,0.01005157033485828,1e-04,0.9416305450942573,0.3754170082480185
83,0.9957254102578748,0.010815544437668599,1e-04,0.9407410631029625,0.3593784019527004
84,0.9936397265304219,0.016598319236544354,1e-04,0.9364441858501885,0.38847366311976056
85,0.9959129601599199,0.010099541927133816,5e-05,0.9408002697576688,0.3666575050098807
86,0.9967903594961279,0.0076957423965356465,5e-05,0.9418017737508759,0.3848201852130491
87,0.9970131257305974,0.007225433090267327,5e-05,0.9418711746771504,0.37579089644416347
88,0.9972165623907986,0.006722287054030085,5e-05,0.9425213191452928,0.40183603113854494
89,0.9970986581602587,0.007087198900530048,5e-05,0.9411048199248127,0.41168540376641855
90,0.9970332684488635,0.007253666209119552,5e-05,0.9431828992573295,0.3786754708913133
91,0.9971677228631709,0.006780618480535541,5e-05,0.9418018249076182,0.3723070120629598
92,0.9973277633369204,0.0063703408388406215,5e-05,0.9425534216437753,0.3953516278855913
93,0.9974235561289806,0.006147066928426047,5e-05,0.9415594630354033,0.41975943541784927
94,0.997313830810102,0.006443322495614425,5e-05,0.942944957984714,0.40237175976842876
95,0.997200879419274,0.00675188055424859,5e-05,0.9418428662255054,0.39375266435695444
96,0.9972633569843684,0.006570236841373131,5e-05,0.9407291449899748,0.3807159843964605
97,0.9974131701963221,0.006203092623864606,5e-05,0.9418929463296425,0.39172782323609184
98,0.9975501494445348,0.005828131828411103,5e-05,0.9409855913928175,0.4323098699408253
99,0.9975795992042708,0.005748085224558783,5e-05,0.9410053890521132,0.42717765425661886
100,0.9974532490191252,0.0062627007707625835,5e-05,0.9408529903006366,0.4282493834332453
101,0.9976711595953689,0.005540045188429762,5e-05,0.9413307956823214,0.43165156270164673
102,0.9976746266774038,0.005546472686561001,5e-05,0.9417361753193412,0.43856099133533755
